gene	sample1	sample2
ENSG00000049883	0.946998452	0.846336988
ENSG00000050030	0.087347424	0.022676695
ENSG00000050130	10.19935069	8.417109658
ENSG00000050165	7.846964028	4.558560352
ENSG00000050327	3.397845572	3.77865391
ENSG00000050344	33.34953628	7.848542167
ENSG00000050393	6.962006639	8.590616896
ENSG00000050405	16.55148042	15.27826275
ENSG00000050426	8.823701027	15.12351171
ENSG00000050438	0.22043163	0.025331401
ENSG00000050555	0.181716559	0.033645136
ENSG00000050628	0.320820158	0.082858149
ENSG00000050730	0.430107609	0.188683585
ENSG00000050748	5.658654543	6.042512792
ENSG00000050767	1.995681444	3.119494501
ENSG00000050820	5.168006155	8.753372358
ENSG00000051009	9.368069149	8.380817075
ENSG00000051108	25.30006699	39.71996263
ENSG00000051128	9.720440422	10.43676756
ENSG00000051180	1.016702885	0.371993466
ENSG00000051341	0.431876242	0.057907293
ENSG00000051382	11.84337498	11.6847027
ENSG00000051523	54.91582774	39.85184057
ENSG00000051596	2.146901122	2.650914206
ENSG00000051620	4.597186793	5.262602179
ENSG00000051825	1.437349879	0.617751503
ENSG00000052126	4.814565076	5.804713461
ENSG00000052344	24.46880927	37.93950481
ENSG00000052723	5.017436093	4.410326735
ENSG00000052749	3.849232649	3.325199752
ENSG00000052795	4.386515496	4.345167418
ENSG00000052802	12.45062663	14.8462322
ENSG00000052841	9.019828493	8.96457299
ENSG00000052850	0.011162431	0.003863912
ENSG00000053108	0.052422317	0.527888141
ENSG00000053254	5.865448821	4.542976726
ENSG00000053328	0.090450929	0.037571858
ENSG00000053371	21.6859682	20.19034868
ENSG00000053372	11.54265392	10.50252817
ENSG00000053438	0.866013595	0.265513591
ENSG00000053501	8.422332087	9.765277799
ENSG00000053524	0.056170343	0.025924728
ENSG00000053702	2.226861205	2.27881876
ENSG00000053747	0.944580079	0.146232569
ENSG00000053770	3.374410896	3.116824025
ENSG00000053900	4.312334325	2.734939482
ENSG00000053918	20.43833832	29.5020992
ENSG00000054116	22.76556783	23.83640209
ENSG00000054118	43.16426798	41.07374414
ENSG00000054148	32.18157633	46.67465078
ENSG00000054179	0.08531862	1.198208842
ENSG00000054219	4.229445537	4.048038175
ENSG00000054267	7.620869358	6.329366828
ENSG00000054277	5.855249683	2.891759578
ENSG00000054282	9.551618072	7.969408578
ENSG00000054356	0.023308551	0.004034165
ENSG00000054392	3.771690681	2.572692582
ENSG00000054523	4.896418113	4.970148296
ENSG00000054598	1.140303753	1.162938011
ENSG00000054611	8.616231237	8.402099559
ENSG00000054654	10.35261764	8.813632527
ENSG00000054690	4.416097474	7.380841077
ENSG00000054793	12.55396031	19.66636732
ENSG00000054796	0	0
ENSG00000054803	0.307760481	1.149813994
ENSG00000054938	0.13819517	0.180716443
ENSG00000054965	10.83817414	14.04958884
ENSG00000054967	3.289403543	0.720434338
ENSG00000054983	6.021068507	5.543793271
ENSG00000055044	18.63845162	17.18000073
ENSG00000055070	29.08019652	32.71545606
ENSG00000055118	0.232075813	0.030243311
ENSG00000055130	19.70021227	21.81046365
ENSG00000055147	3.197917952	2.670649175
ENSG00000055163	11.55912096	5.660400562
ENSG00000055208	17.79630858	17.75430019
ENSG00000055211	30.80002996	45.55673039
ENSG00000055332	7.564135348	5.327611218
ENSG00000055483	5.782465678	6.656827362
ENSG00000055609	5.912941887	6.107214573
ENSG00000055732	0.39491124	2.299575849
ENSG00000055813	0.620563333	1.601310959
ENSG00000055917	24.21156187	26.73708657
ENSG00000055950	16.97112067	21.78843895
ENSG00000055955	0.14982529	0.028473534
ENSG00000055957	0.088281221	0.009778826
ENSG00000056050	10.59303832	10.27326934
ENSG00000056097	12.92042775	15.52476702
ENSG00000056277	0.917606519	0.91334317
ENSG00000056291	0.074822358	1.57754554
ENSG00000056487	0.005578305	0.252954238
ENSG00000056558	12.86864395	2.905947372
ENSG00000056586	4.016710683	4.364596979
ENSG00000056736	1.838053382	1.458982777
ENSG00000056972	3.957016255	5.431469918
ENSG00000056998	0.479707468	0.505773957
ENSG00000057019	8.709015602	11.932492
ENSG00000057149	0.007353801	0
ENSG00000057252	12.28474944	5.950037861
ENSG00000057294	0.307569117	0.405359611
ENSG00000057468	0.088434754	0.034013307
ENSG00000057593	0.008456387	0.178559555
ENSG00000057608	71.82303429	48.69889172
ENSG00000057657	5.781999993	19.17388058
ENSG00000057663	10.30629413	9.380469098
ENSG00000057704	15.39085514	14.80540937
ENSG00000057757	18.0645897	19.94085981
ENSG00000057935	2.561595949	2.636489731
ENSG00000058056	4.756762899	6.044000226
ENSG00000058063	7.202899776	6.315411526
ENSG00000058085	109.9603107	49.27712756
ENSG00000058091	8.37600457	7.313812637
ENSG00000058262	80.87563972	73.50882186
ENSG00000058272	6.117776382	5.388942544
ENSG00000058335	1.23952845	0.763034023
ENSG00000058404	0.837797986	5.097578777
ENSG00000058453	2.73492775	2.307904293
ENSG00000058600	4.665988567	4.904567584
ENSG00000058668	25.25828739	12.90516091
ENSG00000058673	17.56126601	12.88041927
ENSG00000058729	3.32760451	3.989618723
ENSG00000058799	18.63655294	12.8754382
ENSG00000058804	4.680993211	4.010830612
ENSG00000058866	0.206092664	0.085000425
ENSG00000059122	3.602200984	4.941472145
ENSG00000059145	2.717156037	1.741763627
ENSG00000059377	3.789526109	1.62441718
ENSG00000059378	12.21384867	5.740844423
ENSG00000059573	22.95693567	25.59790183
ENSG00000059588	8.088275542	3.004225009
ENSG00000059691	1.517661492	1.183912462
ENSG00000059728	2.458314107	2.403309256
ENSG00000059758	4.286611398	4.447231315
ENSG00000059769	1.979378316	3.187428297
ENSG00000059804	8.316092751	11.39011712
ENSG00000059915	0.481025403	0.673044886
ENSG00000060069	3.897348152	3.38880426
ENSG00000060138	17.44186584	23.45738816
ENSG00000060140	0.267120824	0.129775071
ENSG00000060237	13.16173557	9.649225352
ENSG00000060303	0.039328419	0.108909275
ENSG00000060339	11.48298948	10.39920905
ENSG00000060491	13.4865528	13.70992203
ENSG00000060558	5.760100681	1.254144695
ENSG00000060566	0	0.016592601
ENSG00000060642	4.58321435	7.640137
ENSG00000060656	10.25147435	12.41047431
ENSG00000060688	9.153783144	8.01455526
ENSG00000060709	0.001837819	0.311721771
ENSG00000060718	4.931255496	0.075267971
ENSG00000060749	4.355276169	3.928175744
ENSG00000060762	19.65790043	15.82960386
ENSG00000060971	9.529144083	8.413632323
ENSG00000060982	3.567593568	0.866057655
ENSG00000061273	14.88876951	11.41980885
ENSG00000061337	1.645094099	1.094131666
ENSG00000061455	0.264286972	0.27088707
ENSG00000061492	0.007681185	0.015953202
ENSG00000061656	2.106036811	2.211830689
ENSG00000061676	10.17267616	11.63557291
ENSG00000061794	24.23520885	25.31042748
ENSG00000061918	4.450996933	3.343959273
ENSG00000061936	4.857874753	3.889209509
ENSG00000061938	5.253973142	3.491825906
ENSG00000061987	3.567112609	3.216638908
ENSG00000062038	9.983717069	21.76323775
ENSG00000062096	0.123766747	0.010080532
ENSG00000062194	16.91622716	16.08639803
ENSG00000062282	1.936480581	2.324334723
ENSG00000062370	1.421955356	2.194035084
ENSG00000062485	20.48483523	17.4040492
ENSG00000062524	0.749426116	0.194164329
ENSG00000062582	1.879094678	2.257460451
ENSG00000062598	9.545397	10.51104905
ENSG00000062650	10.01331788	8.279678038
ENSG00000062716	28.26378081	15.79575025
ENSG00000062725	4.401437807	4.08985426
ENSG00000062822	7.966846304	6.590244163
ENSG00000063015	0.012548187	0.002171798
ENSG00000063046	66.88616003	81.90757182
ENSG00000063127	0.789147283	0.108031707
ENSG00000063169	1.705701853	2.277389128
ENSG00000063176	2.496755715	2.329342658
ENSG00000063177	130.6896522	156.6678941
ENSG00000063180	5.513635787	28.561523
ENSG00000063241	6.810811294	6.849721368
ENSG00000063244	34.10407536	41.00652555
ENSG00000063245	5.403317488	7.282232033
ENSG00000063322	18.89536175	31.51292005
ENSG00000063438	0.28422184	0.078128717
ENSG00000063515	0	0
ENSG00000063587	2.700947636	2.591904259
ENSG00000063601	7.212196281	6.1473197
ENSG00000063660	4.819216042	4.879255866
ENSG00000063761	2.465596711	1.713216432
ENSG00000063854	6.729918469	8.643441076
ENSG00000063978	9.612146788	9.12536884
ENSG00000064012	5.89069447	2.924807226
ENSG00000064042	6.414261574	8.666499181
ENSG00000064102	5.363055944	5.715441545
ENSG00000064115	46.5862111	16.7316916
ENSG00000064195	1.477531745	2.209474354
ENSG00000064199	2.022319416	1.752215277
ENSG00000064201	1.683708387	0.386594906
ENSG00000064205	0.409122934	0.080288066
ENSG00000064218	0.484001517	8.698050433
ENSG00000064225	1.541313745	0.535297401
ENSG00000064270	0.141864752	0.386811615
ENSG00000064300	2.285104313	5.321490883
ENSG00000064309	0.9112914	1.090962703
ENSG00000064313	4.467977461	3.799065591
ENSG00000064393	7.927150635	10.47332175
ENSG00000064419	15.49008133	14.6936686
ENSG00000064489	0.18281299	0.333665081
ENSG00000064490	14.46896131	18.16987869
ENSG00000064545	5.633948782	6.666601948
ENSG00000064547	5.104564774	4.365215314
ENSG00000064601	32.55232542	21.327806
ENSG00000064607	9.703434069	8.235448234
ENSG00000064651	2.89351537	6.630454676
ENSG00000064652	5.979958045	6.177088654
ENSG00000064655	3.920580255	4.243307643
ENSG00000064666	68.71823816	72.57104559
ENSG00000064687	6.859868917	2.595625498
ENSG00000064692	1.388827396	0.125873846
ENSG00000064703	3.196402676	3.039724997
ENSG00000064726	20.93792551	19.00397623
ENSG00000064763	2.310077603	0.874575092
ENSG00000064787	0.103889289	0.014927462
ENSG00000064835	0.030680678	0.056641153
ENSG00000064886	34.30774902	10.74126402
ENSG00000064932	12.77189501	10.44651323
ENSG00000064933	3.130853969	2.247033436
ENSG00000064961	13.93259954	16.794166
ENSG00000064989	4.348401898	7.322659756
ENSG00000064995	16.1272403	11.64309081
ENSG00000064999	7.152862645	6.358392499
ENSG00000065000	21.30697664	22.34664857
ENSG00000065029	7.525474634	7.492553867
ENSG00000065054	12.05483606	22.96537671
ENSG00000065057	4.292138514	3.25490831
ENSG00000065060	4.756468166	2.896032607
ENSG00000065135	2.931786412	2.365728764
ENSG00000065150	14.09313199	21.15497634
ENSG00000065154	15.88496647	17.32544692
ENSG00000065183	3.088951593	2.702857922
ENSG00000065243	7.900855181	8.056538754
ENSG00000065268	8.754836339	12.99869395
ENSG00000065308	5.753608715	5.829357913
ENSG00000065320	0.829575163	0.20884373
ENSG00000065325	0.28104353	0
ENSG00000065328	0.570759623	0.183312641
ENSG00000065357	6.688580094	1.704102308
ENSG00000065361	14.05182862	13.06413171
ENSG00000065371	0	0
ENSG00000065413	3.903860532	0.886604593
ENSG00000065427	34.48803349	29.96765296
ENSG00000065457	6.953502853	4.462318413
ENSG00000065485	8.723765385	5.366930168
ENSG00000065491	7.675380506	8.843357637
ENSG00000065518	34.11366592	34.56707747
ENSG00000065526	9.199832406	10.99426598
ENSG00000065534	3.067031162	1.474851791
ENSG00000065548	19.63002814	18.6058166
ENSG00000065559	8.921618014	8.911881683
ENSG00000065600	3.111182922	1.319020637
ENSG00000065609	0.110978162	0.031734502
ENSG00000065613	11.97714582	11.07391804
ENSG00000065615	2.50640603	1.097615594
ENSG00000065618	1.697988863	1.237762555
ENSG00000065621	1.890713423	2.354771995
ENSG00000065665	1.778335476	1.276541299
ENSG00000065675	4.869801139	5.910055187
ENSG00000065717	19.85681916	27.51051525
ENSG00000065802	4.781316655	3.558996376
ENSG00000065809	12.27396293	3.86962304
ENSG00000065833	3.365327289	0.866686507
ENSG00000065882	12.02383664	13.63871624
ENSG00000065883	7.42853473	7.293344431
ENSG00000065911	6.388744112	1.870466482
ENSG00000065923	4.989883747	4.199688408
ENSG00000065970	6.162518315	5.750222904
ENSG00000065978	184.9030691	150.6990618
ENSG00000065989	4.828767605	8.285593472
ENSG00000066027	26.37835686	16.96370869
ENSG00000066032	0.004259056	0.001474286
ENSG00000066044	9.357702448	12.52741928
ENSG00000066056	8.926693227	4.606794004
ENSG00000066084	4.384346216	3.470612006
ENSG00000066117	11.28155901	11.93930651
ENSG00000066135	14.68711121	10.62332908
ENSG00000066136	8.467250362	8.650103021
ENSG00000066185	0.950332263	2.35839438
ENSG00000066230	0.276754491	0.275423456
ENSG00000066248	10.47551688	3.557268405
ENSG00000066279	1.478731277	0.11476397
ENSG00000066294	6.2155474	1.307123118
ENSG00000066322	29.5253984	32.72360975
ENSG00000066336	38.14122871	8.987936637
ENSG00000066379	4.269318321	3.082737537
ENSG00000066382	0.127240412	0.14365342
ENSG00000066405	0.033084525	0.034356947
ENSG00000066422	4.450729666	4.098372332
ENSG00000066427	0.970656941	0.958750724
ENSG00000066455	20.63334743	17.31885539
ENSG00000066468	3.71034156	8.397594703
ENSG00000066557	5.44695869	3.809483305
ENSG00000066583	13.77143364	18.37524026
ENSG00000066629	0.831239868	1.413091419
ENSG00000066651	6.161900587	6.665247635
ENSG00000066654	11.17106273	10.70514865
ENSG00000066697	3.595920742	4.453060209
ENSG00000066735	0.612768894	0.557410437
ENSG00000066739	3.203118455	2.612938239
ENSG00000066777	11.99134594	10.02116235
ENSG00000066813	0.007867612	0.006808498
ENSG00000066827	1.828161649	1.411684471
ENSG00000066855	2.540875816	2.219829359
ENSG00000066923	0.947841004	0.22908634
ENSG00000066926	5.086791987	4.61188049
ENSG00000066933	2.539249157	2.503348492
ENSG00000067048	13.47046998	0.003871992
ENSG00000067057	29.38447674	36.87984243
ENSG00000067064	9.102715329	6.063536787
ENSG00000067066	9.292128995	6.26660758
ENSG00000067082	35.98390776	13.88457542
ENSG00000067113	12.51205543	24.37201578
ENSG00000067141	5.258389312	6.025848084
ENSG00000067167	49.80133905	66.38320814
ENSG00000067177	5.816988964	5.760803271
ENSG00000067182	34.35165019	40.8346965
ENSG00000067191	1.182979314	3.416871145
ENSG00000067208	3.741997326	3.471147572
ENSG00000067221	1.923494639	1.954994885
ENSG00000067225	149.7888275	95.53703063
ENSG00000067248	8.524646558	8.149698999
ENSG00000067334	7.035994773	7.734311161
ENSG00000067365	1.329714128	0.89499832
ENSG00000067369	5.582934053	5.062256691
ENSG00000067445	0.582969434	0.62358506
ENSG00000067533	2.682813787	2.701441862
ENSG00000067560	254.7037548	184.0343194
ENSG00000067596	6.66541859	6.001015797
ENSG00000067601	1.937629555	1.603432214
ENSG00000067606	5.362673993	9.396462912
ENSG00000067646	2.51707571	0.002009905
ENSG00000067704	41.750407	21.81475006
ENSG00000067715	0.405226846	0.874125229
ENSG00000067798	0.174084584	0.011952385
ENSG00000067829	19.58946065	22.20113769
ENSG00000067836	5.707372557	2.636178131
ENSG00000067840	1.164360366	0.263580015
ENSG00000067842	0.004259622	0.001474482
ENSG00000067900	7.933079474	6.519259595
ENSG00000067955	14.60811196	15.83850522
ENSG00000067992	3.090119212	1.70650125
ENSG00000068001	20.12368979	23.0191794
ENSG00000068024	1.544823103	1.116857773
ENSG00000068028	10.15999451	4.530365621
ENSG00000068078	0.521146292	1.560372067
ENSG00000068079	26.09812324	13.5748539
ENSG00000068097	5.11243588	4.048257089
ENSG00000068120	16.39222529	16.5363824
ENSG00000068137	4.115899549	7.398892076
ENSG00000068305	7.76000526	7.650196384
ENSG00000068308	25.06963323	27.98525698
ENSG00000068323	17.57828797	27.95212614
ENSG00000068354	5.308135134	5.684584474
ENSG00000068366	10.5831027	13.19888737
ENSG00000068383	5.966373656	5.743215718
ENSG00000068394	14.40639253	15.3813407
ENSG00000068400	11.70201255	9.088678803
ENSG00000068438	13.3027554	15.52594244
ENSG00000068489	2.068674814	0.351232412
ENSG00000068615	1.062935142	0.239587822
ENSG00000068650	22.5868437	27.76984288
ENSG00000068654	3.404091497	3.308218924
ENSG00000068697	153.8139703	190.4299382
ENSG00000068724	14.87758587	12.84963316
ENSG00000068745	13.69786999	12.65140799
ENSG00000068781	0.022379351	0.005164457
ENSG00000068784	3.221921246	3.648601035
ENSG00000068796	6.708798812	3.532274093
ENSG00000068831	11.97647307	0.544116753
ENSG00000068878	10.39597453	6.459582344
ENSG00000068885	2.511449771	3.821098993
ENSG00000068903	8.902124017	9.85401462
ENSG00000068912	38.66019955	39.96919975
ENSG00000068971	6.644638822	6.130211466
ENSG00000068976	0.563752074	0.120432099
ENSG00000068985	0	0.033409763
ENSG00000069011	0.018280826	0.003163983
ENSG00000069018	0.005037989	0.003487832
ENSG00000069020	3.119538196	2.70319129
ENSG00000069122	39.48762468	18.21333207
ENSG00000069188	0.427174324	0.133033144
ENSG00000069206	0	0
ENSG00000069248	12.66789059	8.055667989
ENSG00000069275	61.72045553	59.13973288
ENSG00000069329	15.0650673	12.56624824
ENSG00000069345	12.60553072	15.08289174
ENSG00000069399	13.07634736	15.04923279
ENSG00000069424	8.748382707	2.535413407
ENSG00000069431	0.917435826	0.360856737
ENSG00000069482	1.135562706	0.008545189
ENSG00000069493	6.10518156	1.24867607
ENSG00000069509	9.462434361	8.599551095
ENSG00000069535	2.802915029	0.430363043
ENSG00000069667	2.021757672	1.961632447
ENSG00000069696	0.260733835	0.270761583
ENSG00000069702	2.772334992	1.74319898
ENSG00000069764	0.531990865	0.079632588
ENSG00000069812	1.703421673	0.314340327
ENSG00000069849	30.37188868	34.61595328
ENSG00000069869	2.074320087	1.771879799
ENSG00000069943	4.204036494	3.108590102
ENSG00000069956	8.600733568	7.223815142
ENSG00000069966	3.083262862	4.958098433
ENSG00000069974	23.5436683	29.546688
ENSG00000069998	5.282565128	3.434348964
ENSG00000070010	4.860084949	5.185607421
ENSG00000070018	3.026960411	3.263738201
ENSG00000070019	0.176709542	0.218079286
ENSG00000070031	1.052196377	0.151758826
ENSG00000070047	9.392845256	10.70052034
ENSG00000070061	6.067657077	8.814628363
ENSG00000070081	5.426560983	6.370084733
ENSG00000070087	19.3111681	36.7783456
ENSG00000070159	2.103076851	4.46683846
ENSG00000070182	0.084727023	0.095505737
ENSG00000070190	7.299728044	0.754749897
ENSG00000070193	0.26645624	0
ENSG00000070214	8.423751764	24.98098892
ENSG00000070269	2.675987982	3.145437939
ENSG00000070366	2.884143647	3.58187065
ENSG00000070367	4.458425898	4.432014233
ENSG00000070371	0.443903527	0.580365378
ENSG00000070388	0.045628421	0.021059234
ENSG00000070404	10.07478031	22.69097966
ENSG00000070413	29.18514766	36.92731679
ENSG00000070423	6.36148419	6.536238742
ENSG00000070444	3.366202611	4.559066038
ENSG00000070476	4.386094257	3.981753889
ENSG00000070495	2.819944462	3.232684186
ENSG00000070501	3.907938323	2.756895332
ENSG00000070526	0.325759754	0.273852499
ENSG00000070540	9.022924151	5.410697302
ENSG00000070601	0.235206332	0.009467143
ENSG00000070610	15.56157476	12.08940572
ENSG00000070614	17.06812917	15.24960722
ENSG00000070669	4.350967825	2.939890371
ENSG00000070718	3.441349416	2.656824065
ENSG00000070729	0.032980258	0.025876772
ENSG00000070731	1.836436288	5.245715095
ENSG00000070748	0.262609801	0
ENSG00000070756	183.2795672	189.6131106
ENSG00000070759	2.531035897	2.986186102
ENSG00000070761	8.985757062	12.94227383
ENSG00000070770	8.956012133	11.7651354
ENSG00000070778	5.803547318	6.448059334
ENSG00000070785	5.381594253	5.992404793
ENSG00000070808	0.018263734	0.0036126
ENSG00000070814	4.515870486	5.139691163
ENSG00000070831	71.36409339	55.41405622
ENSG00000070882	7.86848039	4.946820622
ENSG00000070886	0.00898432	0.004146602
ENSG00000070915	0.17915431	0.007190127
ENSG00000070950	2.185270086	2.476917888
ENSG00000070961	5.326127617	3.361995937
ENSG00000070985	0.028349814	0.014019114
ENSG00000071051	17.42519898	26.46779496
ENSG00000071054	14.48445827	8.85560519
ENSG00000071073	5.070401042	3.912862579
ENSG00000071082	109.121631	110.6289922
